# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Oct 30 16:44:53 2018
#
# CONSTRAINT:  where (koi_disposition like '%c%'
# CONSTRAINT:  )
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_ror_err1:   Planet-Star Radius Ratio Upper Unc.
# COLUMN koi_ror_err2:   Planet-Star Radius Ratio Lower Unc.
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [AU]
# COLUMN koi_sma_err1:   Orbit Semi-Major Axis Upper Unc. [AU]
# COLUMN koi_sma_err2:   Orbit Semi-Major Axis Lower Unc. [AU]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_dor_err1:   Planet-Star Distance over Star Radius Upper Unc.
# COLUMN koi_dor_err2:   Planet-Star Distance over Star Radius Lower Unc.
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
loc_rowid,kepid,kepoi_name,koi_disposition,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_steff,koi_steff_err1,koi_steff_err2,ra,dec,koi_kepmag
1757,10863608,K02368.01,CONFIRMED,CANDIDATE,8.071270430,5.1720000e-05,-5.1720000e-05,137.7660400,5.770000e-03,-5.770000e-03,2.39300,0.15600,-0.15600,3.1820e+02,2.230e+01,-2.230e+01,0.016427,6.660000e-04,-8.150000e-04,1.53,4.200e-01,-1.400e-01,0.0753,,,856.0,,,25.250000,1.700000,-1.700000,5766.00,155.00,-172.00,292.832150,48.219360,15.553
1758,5602588,K02369.01,CONFIRMED,CANDIDATE,11.018191780,7.2440000e-05,-7.2440000e-05,139.8785800,5.950000e-03,-5.950000e-03,4.63500,0.14800,-0.14800,5.4570e+02,2.680e+01,-2.680e+01,0.024936,7.800000e-05,-3.631000e-03,2.64,8.200e-01,-2.700e-01,0.0985,,,840.0,,,9.490000,4.700000,-4.700000,6075.00,168.00,-210.00,285.720790,40.856960,15.832
1759,11288051,K00241.02,CONFIRMED,CANDIDATE,30.950592700,2.1870000e-04,-2.1870000e-04,153.8450700,5.470000e-03,-5.470000e-03,5.39400,0.20800,-0.20800,3.0140e+02,1.420e+01,-1.420e+01,0.021282,2.070000e-04,-5.123000e-03,1.51,1.100e-01,-5.000e-02,0.1719,,,428.0,,,15.570000,7.700000,-7.700000,4983.00,100.00,-100.00,286.752780,49.064911,14.139
1760,5602588,K02369.02,CANDIDATE,CANDIDATE,6.314344700,1.1320000e-04,-1.1320000e-04,173.3097000,1.510000e-02,-1.510000e-02,2.79600,0.45900,-0.45900,1.9140e+02,3.960e+01,-3.960e+01,0.012685,1.925000e-03,-1.029000e-03,1.34,5.300e-01,-1.200e-01,0.0680,,,1012.0,,,17.450000,8.600000,-8.600000,6075.00,151.00,-200.00,285.720790,40.856960,15.832
1761,5385304,K02370.01,CANDIDATE,CANDIDATE,78.732702300,6.4880000e-04,-6.4880000e-04,168.7292600,7.160000e-03,-7.160000e-03,5.04100,0.26800,-0.26800,4.9580e+02,3.010e+01,-3.010e+01,0.025724,5.890000e-04,-5.314000e-03,7.76,1.410e+00,-2.610e+00,0.4190,,,761.0,,,44.400000,22.100000,-22.100000,6715.00,179.00,-219.00,297.558200,40.541309,13.003
1763,11462341,K02124.01,CANDIDATE,CANDIDATE,42.337579900,4.0590000e-04,-4.0590000e-04,158.2518700,8.150000e-03,-8.150000e-03,4.92400,0.15700,-0.15700,3.5480e+02,2.260e+01,-2.260e+01,0.022832,6.350000e-04,-5.890000e-03,1.45,7.000e-02,-8.000e-02,0.1997,,,311.0,,,25.300000,12.400000,-12.400000,4132.00,83.00,-91.00,295.288540,49.379791,14.275
1764,9405595,K02125.01,CANDIDATE,CANDIDATE,23.359358900,1.2780000e-04,-1.2780000e-04,144.0182600,4.510000e-03,-4.510000e-03,5.38900,0.18700,-0.18700,5.7010e+02,2.450e+01,-2.450e+01,0.027068,1.116000e-03,-4.807000e-03,2.98,9.900e-01,-3.300e-01,0.1637,,,684.0,,,13.730000,6.700000,-6.700000,6244.00,169.00,-225.00,292.464290,45.968288,15.347
1765,3546060,K02126.01,CONFIRMED,CANDIDATE,9.693108370,3.0350000e-05,-3.0350000e-05,134.5300300,2.860000e-03,-2.860000e-03,2.73400,0.07720,-0.07720,1.1307e+03,4.060e+01,-4.060e+01,0.031409,6.072000e-03,-1.260000e-03,2.12,1.800e-01,-1.900e-01,0.0754,,,609.0,,,23.900000,6.100000,-6.100000,4818.00,173.00,-173.00,291.808010,38.622700,15.914
1768,4144576,K02202.01,CONFIRMED,CANDIDATE,0.813166357,1.3990000e-06,-1.3990000e-06,131.8253600,1.490000e-03,-1.490000e-03,1.41220,0.05010,-0.05010,1.7350e+02,6.200e+00,-6.200e+00,0.011791,5.610000e-04,-2.170000e-04,1.14,1.000e-01,-6.000e-02,0.0165,,,1693.0,,,4.482000,0.526000,-0.526000,5237.00,73.00,-84.00,287.945620,39.230572,14.113
1769,8494542,K02204.01,CANDIDATE,CANDIDATE,10.860623780,3.9560000e-05,-3.9560000e-05,136.6595700,3.010000e-03,-3.010000e-03,2.28740,0.08560,-0.08560,1.8960e+02,1.060e+01,-1.060e+01,0.012793,4.510000e-04,-4.750000e-04,2.09,5.900e-01,-5.900e-01,0.0988,,,1108.0,,,35.510000,6.800000,-6.800000,6455.00,175.00,-214.00,291.549410,44.527290,13.957
1770,9992325,K02205.01,CONFIRMED,CANDIDATE,24.086321770,9.9220000e-05,-9.9220000e-05,148.2008600,2.900000e-03,-2.900000e-03,2.23600,0.11700,-0.11700,1.0417e+03,6.910e+01,-6.910e+01,0.033194,1.100900e-02,-4.357000e-03,2.78,2.600e-01,-2.800e-01,0.1478,,,500.0,,,53.600000,26.200000,-26.200000,4973.00,181.00,-161.00,281.693970,46.946449,15.464
1771,11073656,K02206.01,CANDIDATE,CANDIDATE,1.834277283,7.8510000e-06,-7.8510000e-06,132.8589500,3.790000e-03,-3.790000e-03,1.74990,0.08600,-0.08600,2.8650e+02,1.430e+01,-1.430e+01,0.015647,4.620000e-04,-6.780000e-04,1.64,4.500e-01,-2.000e-01,0.0290,,,1459.0,,,7.570000,3.000000,-3.000000,5751.00,173.00,-190.00,285.968020,48.679050,15.198
1773,9945370,K02285.01,CONFIRMED,CANDIDATE,37.945613800,2.1070000e-04,-2.1070000e-04,134.7833100,4.590000e-03,-4.590000e-03,4.09300,0.12700,-0.12700,1.0329e+03,4.930e+01,-4.930e+01,0.029502,9.990000e-04,-1.007000e-03,2.79,8.400e-01,-2.300e-01,0.2181,,,515.0,,,70.500000,11.200000,-11.200000,5861.00,157.00,-174.00,289.142700,46.812889,15.939
1776,8973129,K02286.01,CONFIRMED,CANDIDATE,24.173824400,1.2430000e-04,-1.2430000e-04,135.6247100,4.450000e-03,-4.450000e-03,3.05600,0.11700,-0.11700,5.3260e+02,2.870e+01,-2.870e+01,0.020897,8.450000e-04,-9.450000e-04,2.21,2.600e-01,-1.900e-01,0.1589,,,595.0,,,59.800000,13.900000,-13.900000,5468.00,73.00,-82.00,297.919740,45.274158,15.056
1777,12505654,K02353.01,CANDIDATE,CANDIDATE,5.186737262,7.3690000e-06,-7.3690000e-06,134.9950900,1.200000e-03,-1.200000e-03,0.80230,0.05210,-0.05210,7.1270e+02,3.990e+01,-3.990e+01,0.028314,5.363000e-03,-3.533000e-03,2.40,3.800e-01,-1.700e-01,0.0559,,,860.0,,,30.300000,15.100000,-15.100000,5230.00,158.00,-158.00,288.664490,51.498421,14.988
1778,7215678,K02354.01,CANDIDATE,CANDIDATE,1.151244686,1.5220000e-06,-1.5220000e-06,132.6455100,1.150000e-03,-1.150000e-03,1.27200,0.06790,-0.06790,2.6960e+02,1.070e+01,-1.070e+01,0.400856,7.628475e+00,-1.173620e-01,40.32,1.260e+01,-4.210e+00,0.0215,,,1756.0,,,1.951000,0.974000,-0.974000,6086.00,164.00,-200.00,296.066250,42.768219,14.519
1779,11670125,K02355.01,CONFIRMED,CANDIDATE,1.217000383,2.8650000e-06,-2.8650000e-06,132.0312800,1.930000e-03,-1.930000e-03,1.32850,0.07010,-0.07010,4.5980e+02,2.160e+01,-2.160e+01,0.019082,7.790000e-04,-7.660000e-04,1.58,1.100e-01,-1.500e-01,0.0201,,,1314.0,,,7.150000,2.300000,-2.300000,4859.00,145.00,-145.00,295.938420,49.791142,15.975
1780,11461844,K02356.01,CONFIRMED,CANDIDATE,13.682379800,1.0590000e-04,-1.0590000e-04,139.1861100,5.980000e-03,-5.980000e-03,4.15300,0.17600,-0.17600,1.7960e+02,1.220e+01,-1.220e+01,0.012774,3.489000e-03,-6.080000e-04,1.43,4.400e-01,-1.700e-01,0.1156,,,802.0,,,20.650000,7.100000,-7.100000,6102.00,165.00,-220.00,295.064240,49.358990,14.500
1781,7449554,K02357.01,CANDIDATE,CANDIDATE,2.420882770,1.3270000e-05,-1.3270000e-05,133.5780900,4.990000e-03,-4.990000e-03,2.81200,0.14000,-0.14000,2.2330e+02,1.270e+01,-1.270e+01,0.013564,6.400000e-04,-4.550000e-04,2.27,3.500e-01,-5.300e-01,0.0355,,,1616.0,,,6.530000,1.000000,-1.000000,5583.00,83.00,-75.00,293.203770,43.057011,15.610
1782,9351920,K02129.01,CONFIRMED,CANDIDATE,8.796184330,3.0700000e-05,-3.0700000e-05,135.6764500,3.050000e-03,-3.050000e-03,3.37810,0.08940,-0.08940,2.8630e+02,1.200e+01,-1.200e+01,0.015488,6.010000e-04,-3.650000e-04,1.77,4.800e-01,-1.700e-01,0.0872,,,938.0,,,20.180000,1.200000,-1.200000,6142.00,147.00,-203.00,295.463380,45.812740,15.159
1783,2161536,K02130.01,CANDIDATE,CANDIDATE,16.855925930,6.4300000e-05,-6.4300000e-05,138.2680800,3.510000e-03,-3.510000e-03,2.30900,0.11700,-0.11700,8.7150e+02,5.190e+01,-5.190e+01,0.026549,1.281000e-03,-9.730000e-04,1.70,8.000e-02,-1.000e-01,0.1082,,,408.0,,,57.210000,6.000000,-6.000000,3967.00,79.00,-79.00,291.726200,37.528900,15.661
1784,10549023,K02131.01,CONFIRMED,CANDIDATE,14.362704510,6.9040000e-05,-6.9040000e-05,141.4350000,4.320000e-03,-4.320000e-03,4.56400,0.11900,-0.11900,3.4940e+02,1.510e+01,-1.510e+01,0.017363,5.580000e-04,-4.660000e-04,2.31,6.600e-01,-2.900e-01,0.1239,,,918.0,,,23.580000,5.300000,-5.300000,6643.00,161.00,-221.00,296.968810,47.751492,14.612
1785,9661979,K02132.01,CANDIDATE,CANDIDATE,69.895678900,5.2430000e-04,-5.2430000e-04,160.6680500,6.130000e-03,-6.130000e-03,5.27600,0.18200,-0.18200,5.4840e+02,2.870e+01,-2.870e+01,0.025186,2.843000e-03,-4.191000e-03,3.04,6.200e-01,-5.100e-01,0.3200,,,442.0,,,54.600000,27.200000,-27.200000,5390.00,80.00,-72.00,296.697270,46.371712,14.552
1786,8219268,K02133.01,CONFIRMED,CANDIDATE,6.246675470,2.7870000e-05,-2.7870000e-05,136.3868800,3.640000e-03,-3.640000e-03,11.26100,0.19200,-0.19200,3.9680e+02,7.100e+00,-7.100e+00,0.021978,9.100000e-05,-3.863000e-03,14.93,1.340e+00,-1.220e+00,0.0709,,,1902.0,,,2.410000,1.100000,-1.100000,4604.00,74.00,-54.00,285.672880,44.116730,12.495
1787,10531955,K02208.01,CONFIRMED,CANDIDATE,2.344512589,5.6940000e-06,-5.6940000e-06,132.8731600,2.170000e-03,-2.170000e-03,1.41160,0.06030,-0.06030,5.8900e+01,3.200e+00,-3.200e+00,0.007840,1.027000e-03,-8.040000e-04,0.97,1.400e-01,-1.300e-01,0.0345,,,1471.0,,,7.780000,3.500000,-3.500000,5821.00,104.00,-116.00,290.543640,47.725887,12.589
1788,4833421,K00232.02,CONFIRMED,CANDIDATE,5.766165573,7.6190000e-06,-7.6190000e-06,134.0172500,1.070000e-03,-1.070000e-03,3.83140,0.02960,-0.02960,3.6480e+02,5.900e+00,-5.900e+00,0.017485,2.760000e-04,-1.880000e-04,2.27,3.600e-01,-3.600e-01,0.0629,,,1159.0,,,11.711000,0.169000,-0.169000,6038.00,121.00,-121.00,291.111880,39.949108,14.247
1789,8168187,K02209.01,CONFIRMED,CANDIDATE,18.302723500,1.4920000e-04,-1.4920000e-04,142.8916600,6.410000e-03,-6.410000e-03,8.26200,0.21700,-0.21700,1.8670e+02,8.300e+00,-8.300e+00,0.013531,1.954000e-03,-1.166000e-03,2.72,6.500e-01,-4.400e-01,0.1343,,,902.0,,,11.720000,5.300000,-5.300000,5528.00,88.00,-77.00,292.714450,44.082329,14.310
1790,4142847,K02210.01,CONFIRMED,CANDIDATE,2.888904439,7.1040000e-06,-7.1040000e-06,132.1527100,1.860000e-03,-1.860000e-03,1.60430,0.06220,-0.06220,4.0220e+02,1.980e+01,-1.980e+01,0.020322,4.000000e-06,-2.677000e-03,1.68,1.000e-01,-6.000e-02,0.0371,,,976.0,,,9.250000,4.400000,-4.400000,4895.00,78.00,-78.00,287.302830,39.289688,15.195
1791,10203349,K02212.01,CONFIRMED,CANDIDATE,17.146487560,8.6580000e-05,-8.6580000e-05,140.6612200,4.590000e-03,-4.590000e-03,4.23540,0.07300,-0.07300,4.4030e+02,1.790e+01,-1.790e+01,0.023590,3.800000e-05,-4.269000e-03,3.64,5.500e-01,-8.400e-01,0.1291,,,811.0,,,14.050000,6.800000,-6.800000,5559.00,83.00,-72.00,290.043270,47.257980,14.941
1792,9718066,K02287.01,CONFIRMED,CANDIDATE,16.092275180,6.1650000e-05,-6.1650000e-05,142.5165900,3.310000e-03,-3.310000e-03,2.10720,0.09500,-0.09500,1.2850e+02,8.000e+00,-8.000e+00,0.013459,1.420000e-04,-3.332000e-03,0.98,9.000e-02,-2.000e-02,0.1117,,,503.0,,,23.200000,11.400000,-11.400000,4657.00,93.00,-93.00,294.948580,46.438641,12.485
1793,3440978,K02288.01,CANDIDATE,CANDIDATE,38.103908000,2.2550000e-04,-2.2550000e-04,161.0864700,4.760000e-03,-4.760000e-03,3.83700,0.22300,-0.22300,9.6110e+02,5.610e+01,-5.610e+01,0.048466,6.850448e+01,-4.905000e-03,4.08,5.100e-01,-5.100e-01,0.1989,,,456.0,,,27.000000,13.500000,-13.500000,5250.00,158.00,-158.00,290.703000,38.567032,15.469
1794,3867615,K02289.01,CONFIRMED,CANDIDATE,62.784398100,4.2310000e-04,-4.2310000e-04,157.3069800,4.530000e-03,-4.530000e-03,4.81000,0.14300,-0.14300,3.2500e+02,1.640e+01,-1.640e+01,0.016583,6.320000e-04,-5.040000e-04,2.28,3.900e-01,-3.200e-01,0.3194,,,530.0,,,97.700000,17.000000,-17.000000,6053.00,121.00,-133.00,295.701110,38.945831,13.358
1795,12121570,K02290.01,CANDIDATE,CANDIDATE,91.500873000,5.2310000e-04,-5.2310000e-04,165.6730900,4.930000e-03,-4.930000e-03,4.84200,0.12600,-0.12600,7.0480e+02,3.580e+01,-3.580e+01,0.023662,1.215000e-03,-5.480000e-04,1.82,1.300e-01,-7.000e-02,0.3648,,,310.0,,,147.710000,8.700000,-8.700000,5051.00,111.00,-90.00,296.851010,50.698929,14.447
1796,8410415,K02291.01,CANDIDATE,CANDIDATE,44.299348300,2.6640000e-04,-2.6640000e-04,141.2819400,4.970000e-03,-4.970000e-03,4.29800,0.14600,-0.14600,7.9790e+02,3.870e+01,-3.870e+01,0.026848,1.078200e-02,-1.527000e-03,2.68,2.200e-01,-2.100e-01,0.2348,,,463.0,,,64.800000,27.800000,-27.800000,5316.00,85.00,-74.00,282.033290,44.478008,15.115
1797,7987866,K02363.01,CANDIDATE,CANDIDATE,3.138776460,1.1640000e-05,-1.1640000e-05,133.6561400,3.380000e-03,-3.380000e-03,1.66630,0.09220,-0.09220,1.7410e+02,1.030e+01,-1.030e+01,0.012262,2.270000e-04,-7.750000e-04,0.97,1.300e-01,-1.100e-01,0.0370,,,1022.0,,,13.170000,5.900000,-5.900000,5242.00,157.00,-157.00,299.851840,43.732182,14.364
1798,9532710,K02364.01,CANDIDATE,CANDIDATE,5.242420290,4.0770000e-05,-4.0770000e-05,133.2304700,7.650000e-03,-7.650000e-03,6.41300,0.18500,-0.18500,3.3490e+02,1.910e+01,-1.910e+01,0.019344,2.894000e-03,-2.791000e-03,3.86,2.420e+00,-2.410e+00,0.0552,,,1367.0,,,3.510000,1.600000,-1.600000,5383.00,206.00,-187.00,294.384700,46.157841,15.830
1799,11560897,K02365.01,CONFIRMED,CANDIDATE,35.968269200,1.4960000e-04,-1.4960000e-04,138.6688500,3.450000e-03,-3.450000e-03,2.83900,0.10800,-0.10800,2.6970e+02,1.440e+01,-1.440e+01,0.017647,1.801000e-03,-2.760000e-03,2.95,4.900e-01,-6.100e-01,0.2269,,,674.0,,,49.000000,23.900000,-23.900000,5883.00,79.00,-79.00,292.808650,49.579441,13.848
1800,11342416,K02366.01,CONFIRMED,CANDIDATE,25.369086800,1.4670000e-04,-1.4670000e-04,143.6869900,4.970000e-03,-4.970000e-03,4.74600,0.11800,-0.11800,1.1010e+02,5.800e+00,-5.800e+00,0.010900,1.580000e-03,-1.345000e-03,1.67,2.900e-01,-2.800e-01,0.1800,,,755.0,,,22.700000,11.000000,-11.000000,6126.00,123.00,-136.00,287.584900,49.154789,12.476
1801,9086251,K02367.01,CANDIDATE,CANDIDATE,6.892132440,3.3080000e-05,-3.3080000e-05,131.6317900,3.930000e-03,-3.930000e-03,1.72500,0.11400,-0.11400,8.2000e+01,6.000e+00,-6.000e+00,0.008563,2.260000e-04,-5.440000e-04,1.35,2.300e-01,-1.900e-01,0.0771,,,1177.0,,,25.980000,8.800000,-8.800000,6164.00,110.00,-135.00,290.871370,45.410301,12.618
1802,4254466,K02134.01,CONFIRMED,CANDIDATE,42.300628200,2.1670000e-04,-2.1670000e-04,168.7778300,3.720000e-03,-3.720000e-03,4.37200,0.13500,-0.13500,5.0790e+02,2.490e+01,-2.490e+01,0.020615,8.160000e-04,-7.420000e-04,2.54,4.400e-01,-2.700e-01,0.2415,,,558.0,,,72.800000,13.800000,-13.800000,5852.00,70.00,-88.00,289.406710,39.338840,14.766
1804,9904006,K02135.01,CONFIRMED,CANDIDATE,55.186621300,3.4620000e-04,-3.4620000e-04,180.7595300,5.490000e-03,-5.490000e-03,9.13300,0.16800,-0.16800,3.7550e+02,1.090e+01,-1.090e+01,0.017841,4.890000e-04,-3.550000e-04,2.47,4.600e-01,-3.500e-01,0.2919,,,568.0,,,45.830000,4.200000,-4.200000,6178.00,111.00,-135.00,296.803440,46.741150,13.573
1806,9364609,K02137.01,CONFIRMED,CANDIDATE,14.974362380,4.7340000e-05,-4.7340000e-05,141.5005700,2.650000e-03,-2.650000e-03,2.44610,0.08400,-0.08400,2.6540e+02,1.250e+01,-1.250e+01,0.014655,6.230000e-04,-4.500000e-04,1.28,9.000e-02,-9.000e-02,0.1102,,,631.0,,,47.260000,1.800000,-1.800000,5311.00,106.00,-106.00,299.236940,45.834702,13.747
1807,7457296,K02213.01,CONFIRMED,CANDIDATE,3.970766030,1.1130000e-05,-1.1130000e-05,134.6396200,2.320000e-03,-2.320000e-03,1.81400,0.07000,-0.07000,3.4920e+02,1.730e+01,-1.730e+01,0.018881,3.875000e-03,-2.035000e-03,1.60,1.900e-01,-1.800e-01,0.0443,,,958.0,,,11.100000,5.000000,-5.000000,5178.00,153.00,-153.00,295.308170,43.044411,15.443
1808,10328458,K02214.01,CONFIRMED,CANDIDATE,2.352273912,8.0870000e-06,-8.0870000e-06,131.8026700,2.620000e-03,-2.620000e-03,1.73890,0.08730,-0.08730,3.1860e+02,1.890e+01,-1.890e+01,0.015785,9.810000e-04,-4.970000e-04,1.29,1.000e-01,-8.000e-02,0.0325,,,1019.0,,,10.470000,1.600000,-1.600000,4816.00,143.00,-143.00,286.716610,47.425629,15.848
1810,4248120,K02216.01,CANDIDATE,CANDIDATE,23.340362510,9.6740000e-05,-9.6740000e-05,136.2072700,3.540000e-03,-3.540000e-03,2.05400,0.11100,-0.11100,6.1510e+02,4.010e+01,-4.010e+01,0.022658,1.220000e-03,-7.410000e-04,2.21,5.300e-01,-3.600e-01,0.1467,,,601.0,,,86.100000,21.800000,-21.800000,5530.00,165.00,-165.00,287.292510,39.383221,15.230
1811,9580992,K02217.01,CANDIDATE,CANDIDATE,37.803412100,3.7440000e-04,-3.7440000e-04,155.3771900,6.070000e-03,-6.070000e-03,4.64100,0.34000,-0.34000,6.7810e+02,3.610e+01,-3.610e+01,0.033027,1.720000e-03,-9.639000e-03,2.95,5.400e-01,-2.300e-01,0.2140,,,460.0,,,22.400000,11.100000,-11.100000,5329.00,175.00,-159.00,288.642520,46.215660,15.191
1812,8321314,K02293.01,CANDIDATE,CANDIDATE,15.033664110,6.4230000e-05,-6.4230000e-05,144.9805500,3.490000e-03,-3.490000e-03,3.27200,0.10300,-0.10300,3.7490e+02,1.990e+01,-1.990e+01,0.017431,9.030000e-04,-3.920000e-04,1.70,2.100e-01,-8.000e-02,0.1182,,,669.0,,,35.710000,2.700000,-2.700000,5523.00,74.00,-82.00,298.450130,44.284012,14.837
1813,6934986,K02294.01,CANDIDATE,CANDIDATE,131.485184000,1.4330000e-03,-1.4330000e-03,177.4874900,5.750000e-03,-5.750000e-03,5.29400,0.24500,-0.24500,5.5780e+02,3.370e+01,-3.370e+01,0.022374,2.270000e-04,-1.558000e-03,3.03,5.200e-01,-5.100e-01,0.5010,,,400.0,,,160.000000,68.300000,-68.300000,5765.00,105.00,-116.00,287.153200,42.421612,14.895
1814,4049901,K02295.01,CANDIDATE,CANDIDATE,16.290852700,1.4070000e-04,-1.4070000e-04,132.1177400,5.930000e-03,-5.930000e-03,3.17600,0.18800,-0.18800,4.4100e+01,3.600e+00,-3.600e+00,0.006003,3.550000e-04,-2.910000e-04,0.52,5.000e-02,-3.000e-02,0.1178,,,622.0,,,39.210000,7.300000,-7.300000,5425.00,108.00,-108.00,289.545140,39.164429,11.671
1815,11498128,K02296.01,CONFIRMED,CANDIDATE,106.247882000,1.9040000e-03,-1.9040000e-03,135.7435000,1.250000e-02,-1.250000e-02,13.78000,0.37400,-0.37400,3.9740e+02,1.870e+01,-1.870e+01,0.018890,4.511000e-03,-9.460000e-04,2.01,2.700e-01,-1.900e-01,0.4301,,,377.0,,,49.100000,14.200000,-14.200000,5679.00,101.00,-112.00,286.671450,49.406288,14.552
1816,8041216,K00237.01,CONFIRMED,CANDIDATE,8.508333104,9.7050000e-06,-9.7050000e-06,134.7856450,9.650000e-04,-9.650000e-04,3.45590,0.03530,-0.03530,6.4650e+02,8.200e+00,-8.200e+00,0.023076,5.380000e-04,-2.560000e-04,2.60,3.700e-01,-2.800e-01,0.0806,,,909.0,,,19.251000,0.159000,-0.159000,5767.00,104.00,-115.00,295.951350,43.852051,14.176
1817,11824786,K02371.01,CONFIRMED,CANDIDATE,12.941235640,7.2390000e-05,-7.2390000e-05,139.8990100,4.840000e-03,-4.840000e-03,4.63600,0.13300,-0.13300,3.2880e+02,1.760e+01,-1.760e+01,0.016629,7.250000e-04,-4.250000e-04,1.70,5.300e-01,-1.700e-01,0.1082,,,795.0,,,21.678000,0.863000,-0.863000,6119.00,182.00,-200.00,296.853420,50.037350,15.012
1818,12254909,K02372.01,CONFIRMED,CANDIDATE,5.349791000,2.5090000e-05,-2.5090000e-05,133.8836000,4.120000e-03,-4.120000e-03,4.27900,0.11600,-0.11600,8.8800e+01,4.400e+00,-4.400e+00,0.009970,6.390000e-04,-1.346000e-03,1.29,2.100e-01,-1.100e-01,0.0635,,,1156.0,,,5.030000,2.500000,-2.500000,6074.00,108.00,-145.00,289.485810,50.944160,13.386
1819,10798331,K02373.01,CANDIDATE,CANDIDATE,147.281212000,1.2120000e-03,-1.2120000e-03,148.8012400,6.680000e-03,-6.680000e-03,7.37500,0.21700,-0.21700,4.5280e+02,3.000e+01,-3.000e+01,0.019800,5.140000e-04,-1.176000e-03,2.28,3.500e-01,-2.900e-01,0.5348,,,353.0,,,137.800000,42.200000,-42.200000,5708.00,114.00,-103.00,292.314670,48.140461,14.685
1820,9364290,K02374.01,CONFIRMED,CANDIDATE,5.262118330,2.7500000e-05,-2.7500000e-05,136.3756600,4.030000e-03,-4.030000e-03,3.24400,0.12000,-0.12000,1.9450e+02,1.050e+01,-1.050e+01,0.013665,2.076000e-03,-1.110000e-03,1.95,3.100e-01,-4.100e-01,0.0585,,,1166.0,,,9.000000,3.600000,-3.600000,5587.00,75.00,-75.00,299.136170,45.869930,14.623
1821,9364290,K02374.02,CONFIRMED,CANDIDATE,12.162819500,6.2560000e-05,-6.2560000e-05,137.5240200,4.230000e-03,-4.230000e-03,2.31610,0.08770,-0.08770,3.0630e+02,2.320e+01,-2.320e+01,0.021980,7.060000e-04,-6.353000e-03,3.14,5.000e-01,-6.600e-01,0.1023,,,882.0,,,12.790000,6.400000,-6.400000,5587.00,75.00,-75.00,299.136170,45.869930,14.623
1822,5022828,K02138.01,CONFIRMED,CANDIDATE,23.554101200,1.8120000e-04,-1.8120000e-04,144.2148600,5.490000e-03,-5.490000e-03,7.30000,0.15900,-0.15900,9.5200e+01,3.700e+00,-3.700e+00,0.009353,7.400000e-05,-4.120000e-04,2.33,8.600e-01,-7.000e-01,0.2134,,,1381.0,,,21.100000,9.700000,-9.700000,9565.00,302.00,-416.00,294.991760,40.144409,11.980
1823,8233702,K02140.01,CONFIRMED,CANDIDATE,41.697758200,1.8910000e-04,-1.8910000e-04,134.2460800,3.680000e-03,-3.680000e-03,5.51300,0.11200,-0.11200,6.8480e+02,2.860e+01,-2.860e+01,0.023750,8.370000e-04,-5.290000e-04,2.26,6.000e-01,-2.100e-01,0.2330,,,488.0,,,59.150000,3.600000,-3.600000,5730.00,153.00,-170.00,291.933650,44.115501,15.265
